Date,Region,Country,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,Heat_Index,Drought_Index,Flood_Potential,Extreme_Event,Flood_Risk,Drought_Risk,Heatwave_Risk,Month,Year,Season,Temperature_Anomaly,Rainfall_Anomaly,Climate_Risk_Score
2017-03-06,mumbai,India,90.66,24.2,63.11,75.38,13.99,420.69,6.95,80.5,27.97,0.0,99.06,0,0,0,0,3,2017,Spring,-5.788599033816421,-92.30946859903378,0.0
2019-11-09,karachi,Pakistan,41.11,26.08,53.74,66.21,10.62,438.84,7.56,29.02,29.39,25.78,53.27,0,0,0,0,11,2019,Autumn,-4.883800904977381,2.579502262443434,0.0
2022-07-19,delhi,India,175.79,35.93,59.08,57.51,8.74,458.45,11.1,147.02,38.81,0.0,207.65,0,1,0,0,7,2022,Summer,3.0035609756097585,74.49936585365852,33.333333333333336
2017-03-27,edinburgh,UK,195.56,11.28,74.56,80.71,13.49,377.13,5.23,162.56,15.32,0.0,195.56,0,1,0,0,3,2017,Spring,1.7804629629629627,38.09462962962962,33.333333333333336
2024-01-30,gujarat,India,25.17,29.98,35.32,49.97,11.09,471.74,7.83,15.49,32.48,49.84,45.12,0,0,0,0,1,2024,Winter,-5.509687499999995,-36.98580357142857,0.0
2024-01-10,kashmir,India,171.26,11.82,70.99,73.28,9.1,404.19,6.57,160.59,15.49,0.0,171.26,0,0,0,0,1,2024,Winter,-7.1626153846153855,-81.26379487179489,0.0
2023-01-14,kashmir,India,115.48,10.81,47.74,56.97,12.64,403.51,3.62,102.19,13.66,0.0,115.48,0,0,0,0,1,2023,Winter,-8.172615384615385,-137.0437948717949,0.0
2017-05-01,newyork,USA,195.33,20.38,71.57,67.54,16.01,395.95,5.79,157.79,23.75,0.0,196.08,0,1,0,0,5,2017,Spring,4.585120772946858,76.03512077294688,33.333333333333336
2018-05-31,chennai,India,120.78,39.9,64.7,74.95,12.4,429.72,12.22,109.59,43.65,0.0,160.58,0,0,0,0,5,2018,Spring,7.617128712871285,-22.217673267326717,0.0
2020-10-01,beijing,China,12.26,9.27,42.53,55.87,11.66,490.94,3.0,9.7,12.06,59.8,12.26,0,0,0,0,10,2020,Autumn,-4.974797979797982,-45.94929292929293,0.0
2022-09-21,guangzhou,China,116.27,25.23,62.44,74.66,13.42,457.1,8.14,106.87,28.96,0.0,126.73,0,0,0,0,9,2022,Autumn,0.1738695652173874,-52.79621739130441,0.0
2021-04-27,karachi,Pakistan,45.1,35.04,61.71,60.13,9.07,447.35,10.27,33.87,38.04,24.83,75.18,0,0,0,0,4,2021,Spring,4.07619909502262,6.569502262443436,0.0
2025-03-29,islamabad,Pakistan,102.84,30.67,62.37,67.21,17.27,461.09,8.83,90.98,34.03,0.0,124.18,0,0,0,0,3,2025,Spring,5.2750226244343885,16.517782805429874,0.0
2023-02-02,stpetersburg,Russia,253.9,2.81,61.96,71.82,18.0,442.84,1.58,64.83,6.4,0.0,84.63,1,1,0,0,2,2023,Winter,-3.5592056074766343,159.9706542056075,33.333333333333336
2018-04-21,karachi,Pakistan,26.79,32.87,47.17,72.84,12.75,461.39,11.39,17.74,36.51,36.79,52.54,0,0,1,0,4,2018,Spring,1.9061990950226182,-11.740497737556566,33.333333333333336
2020-12-04,london,UK,84.16,6.77,62.62,83.28,11.09,412.91,2.12,58.45,10.93,0.0,84.16,0,0,0,0,12,2020,Winter,-5.864129353233832,-63.46781094527364,0.0
2023-08-20,kolkata,India,453.57,29.72,85.26,69.88,8.98,464.14,8.24,391.85,33.21,0.0,473.01,0,1,0,0,8,2023,Summer,-0.5067889908256866,255.651376146789,33.333333333333336
2016-04-12,beijing,China,127.75,19.81,54.51,55.75,17.59,479.69,6.71,120.79,22.6,0.0,127.75,0,0,0,0,4,2016,Spring,5.565202020202017,69.54070707070707,0.0
2020-03-15,moscow,Russia,102.68,6.45,53.98,66.99,14.04,433.85,3.46,64.81,9.8,0.0,102.68,0,0,0,0,3,2020,Spring,-1.5567487684729064,14.501871921182271,0.0
2020-06-27,newyork,USA,128.46,21.85,67.71,82.63,10.22,416.29,6.79,84.68,25.98,0.0,132.16,0,0,0,0,6,2020,Summer,6.055120772946861,9.165120772946878,0.0
2016-12-13,moscow,Russia,46.1,3.88,41.07,72.76,26.77,419.12,5.13,31.29,7.52,17.51,46.1,0,0,0,0,12,2016,Winter,-4.126748768472907,-42.078128078817734,0.0
2022-12-09,gujarat,India,45.3,28.78,47.77,51.77,12.06,462.74,8.76,28.06,31.37,28.82,62.85,0,0,0,0,12,2022,Winter,-6.709687499999994,-16.855803571428574,0.0
2016-04-01,kashmir,India,151.62,16.86,60.49,66.19,17.52,399.14,4.18,127.86,20.17,0.0,151.62,0,0,0,0,4,2016,Spring,-2.1226153846153863,-100.90379487179487,0.0
2018-08-16,novosibirsk,Russia,63.37,4.08,44.26,63.26,11.43,428.51,3.59,42.53,7.24,5.01,63.37,0,0,0,0,8,2018,Summer,1.7414077669902914,-4.902815533980593,0.0
2019-11-02,lahore,Pakistan,0.0,19.76,39.3,60.47,15.66,461.4,6.71,0.0,22.78,69.76,0.0,0,0,0,0,11,2019,Autumn,-9.236894736842103,-57.03052631578947,0.0
2024-08-02,guangzhou,China,143.51,29.57,69.09,79.36,5.98,476.42,8.22,102.86,33.54,0.0,162.66,0,0,0,0,8,2024,Summer,4.513869565217387,-25.556217391304415,0.0
2017-08-04,delhi,India,186.27,42.45,58.93,63.75,16.13,451.25,12.79,174.99,45.64,0.0,231.18,0,1,0,1,8,2017,Summer,9.523560975609762,84.97936585365854,66.66666666666667
2022-10-12,beijing,China,3.46,9.58,37.38,55.77,10.78,497.65,5.09,2.86,12.36,68.66,3.46,0,0,0,0,10,2022,Autumn,-4.6647979797979815,-54.74929292929293,0.0
2015-12-09,beijing,China,48.98,7.01,42.64,58.59,14.37,473.4,3.98,44.44,9.94,21.73,48.98,0,0,0,0,12,2015,Winter,-7.234797979797982,-9.229292929292932,0.0
2024-12-21,kashmir,India,189.08,13.19,53.59,60.46,18.68,411.47,6.55,127.43,16.21,0.0,189.08,0,1,0,0,12,2024,Winter,-5.792615384615386,-63.443794871794864,33.333333333333336
2021-08-23,kolkata,India,459.51,35.77,100.0,89.07,13.32,451.05,9.39,409.02,40.22,0.0,491.04,0,1,0,0,8,2021,Summer,5.543211009174318,261.591376146789,33.333333333333336
2023-03-12,manchester,UK,236.42,5.15,73.71,81.11,16.34,392.61,3.94,205.27,9.21,0.0,236.42,0,1,0,0,3,2023,Spring,-5.485094339622643,63.8088679245283,33.333333333333336
2017-10-03,beijing,China,29.17,10.31,37.9,51.79,9.7,500.02,2.03,23.92,12.9,44.93,29.17,0,0,0,0,10,2017,Autumn,-3.934797979797981,-29.039292929292927,0.0
2017-12-05,dubai,UAE,0.0,34.06,36.94,43.68,7.19,457.58,10.37,0.0,36.24,78.16,28.12,0,0,1,0,12,2017,Winter,-5.322889908256883,-18.68912844036697,33.333333333333336
2017-01-13,london,UK,121.89,7.0,66.81,72.98,17.38,385.77,5.42,95.11,10.65,0.0,121.89,0,0,0,0,1,2017,Winter,-5.634129353233831,-25.737810945273637,0.0
2020-10-23,kolkata,India,150.88,28.42,62.82,76.0,11.43,447.68,8.08,120.79,32.22,0.0,167.72,0,1,0,0,10,2020,Autumn,-1.8067889908256838,-47.03862385321099,33.333333333333336
2025-03-06,delhi,India,44.39,37.18,45.96,59.7,16.15,491.61,11.9,31.54,40.16,25.76,78.75,0,0,0,0,3,2025,Spring,4.2535609756097585,-56.900634146341474,0.0
2017-05-20,london,UK,190.37,16.89,56.29,73.44,12.11,395.59,5.21,129.76,20.56,0.0,190.37,0,1,0,0,5,2017,Spring,4.255870646766169,42.74218905472637,33.333333333333336
2016-06-10,lahore,Pakistan,88.71,35.64,54.39,73.57,12.52,430.41,10.52,59.18,39.32,0.0,119.99,0,0,0,0,6,2016,Summer,6.643105263157896,31.67947368421052,0.0
2021-11-27,manchester,UK,112.3,4.17,60.44,81.36,10.23,410.47,1.48,83.79,8.24,0.0,112.3,0,0,0,0,11,2021,Autumn,-6.4650943396226435,-60.31113207547169,0.0
2019-01-19,moscow,Russia,87.16,3.1,42.38,62.53,12.24,430.22,0.69,60.77,6.23,0.0,87.16,0,0,0,0,1,2019,Winter,-4.906748768472907,-1.018128078817739,0.0
2021-12-07,kolkata,India,154.83,25.38,72.81,71.95,12.48,444.42,7.38,93.87,28.98,0.0,165.59,0,1,0,0,12,2021,Winter,-4.8467889908256865,-43.088623853210976,33.333333333333336
2024-03-22,kolkata,India,132.25,30.94,70.63,76.14,9.7,451.55,8.39,98.75,34.74,0.0,154.13,0,0,0,0,3,2024,Spring,0.7132110091743158,-65.66862385321099,0.0
2018-07-08,dubai,UAE,8.79,45.75,32.58,40.2,13.43,453.58,14.45,6.98,47.76,71.11,60.3,0,0,1,1,7,2018,Summer,6.367110091743115,-9.899128440366972,66.66666666666667
2024-06-22,lahore,Pakistan,59.47,36.21,41.41,64.56,12.76,473.34,11.72,49.42,39.43,8.25,91.89,0,0,0,0,6,2024,Summer,7.213105263157896,2.439473684210526,0.0
2018-04-15,texas,USA,128.45,34.68,51.84,57.81,24.73,425.47,9.75,82.06,37.57,0.0,157.81,0,0,0,0,4,2018,Spring,6.009124423963133,51.8363133640553,0.0
2019-07-22,california,USA,75.74,24.37,41.6,55.6,15.1,412.35,8.93,54.11,27.15,0.0,84.48,0,0,0,0,7,2019,Summer,1.8196464646464676,-6.434343434343447,0.0
2018-10-07,islamabad,Pakistan,49.78,17.82,42.27,56.3,13.39,433.96,6.98,38.98,20.63,22.07,49.78,0,0,0,0,10,2018,Autumn,-7.574977375565613,-36.54221719457013,0.0
2022-03-19,gujarat,India,25.17,38.54,30.36,51.23,7.98,453.16,11.9,19.05,41.1,49.21,62.25,0,0,1,0,3,2022,Spring,3.050312500000004,-36.98580357142857,33.333333333333336
2025-02-02,islamabad,Pakistan,120.85,19.39,53.72,62.92,9.2,459.39,8.41,81.07,22.54,0.0,120.85,0,0,0,0,2,2025,Winter,-6.004977375565613,34.527782805429865,0.0
2016-04-17,newyork,USA,134.7,18.51,54.94,65.81,14.47,417.46,10.16,100.82,21.8,0.0,134.7,0,0,0,0,4,2016,Spring,2.715120772946861,15.405120772946859,0.0
2025-07-30,islamabad,Pakistan,94.92,26.44,49.15,58.62,18.26,449.23,9.61,75.04,29.37,0.0,107.79,0,0,0,0,7,2025,Summer,1.045022624434388,8.597782805429873,0.0
2023-09-26,florida,USA,74.07,26.61,61.8,76.75,7.48,426.71,9.34,58.28,30.45,0.0,87.29,0,0,0,0,9,2023,Autumn,0.45333333333333314,-50.911500000000004,0.0
2017-11-07,stpetersburg,Russia,60.76,-1.99,63.53,82.45,5.3,424.85,0.0,57.07,2.13,0.0,60.76,0,0,0,0,11,2017,Autumn,-8.359205607476634,-33.16934579439252,0.0
2023-09-03,edinburgh,UK,92.42,9.89,73.28,88.74,15.66,401.19,6.43,87.44,14.32,0.0,92.42,0,0,0,0,9,2023,Autumn,0.3904629629629639,-65.04537037037038,0.0
2021-02-18,delhi,India,76.33,31.49,53.0,55.14,8.47,459.01,9.16,56.71,34.24,0.0,99.3,0,0,0,0,2,2021,Winter,-1.4364390243902427,-24.960634146341476,0.0
2017-08-14,texas,USA,44.72,30.84,59.92,68.05,2.81,419.73,5.56,41.69,34.24,21.26,66.4,0,0,0,0,8,2017,Summer,2.169124423963133,-31.89368663594469,0.0
2020-08-25,chennai,India,276.3,30.06,74.4,73.5,17.17,441.31,10.04,184.68,33.74,0.0,296.42,0,1,0,0,8,2020,Summer,-2.222871287128715,133.3023267326733,33.333333333333336
2021-05-02,abudhabi,UAE,41.15,43.91,36.91,53.31,13.09,461.39,12.43,29.23,46.57,32.2,88.97,0,0,0,1,5,2021,Spring,6.288613861386132,25.658366336633662,33.333333333333336
2022-09-08,chennai,India,299.58,29.81,87.31,80.75,13.61,439.08,8.56,214.63,33.85,0.0,319.2,0,1,0,0,9,2022,Autumn,-2.472871287128715,156.58232673267327,33.333333333333336
2021-01-23,beijing,China,45.72,7.6,44.58,56.3,12.43,504.32,5.69,32.42,10.41,26.13,45.72,0,0,0,0,1,2021,Winter,-6.644797979797982,-12.48929292929293,0.0
2023-11-06,florida,USA,79.4,19.92,60.91,77.26,16.26,435.46,8.55,49.05,23.79,0.0,79.4,0,0,0,0,11,2023,Autumn,-6.236666666666665,-45.58149999999999,0.0
2019-12-11,edinburgh,UK,90.92,2.42,69.65,77.57,12.23,378.38,0.93,60.48,6.3,0.0,90.92,0,0,0,0,12,2019,Winter,-7.079537037037037,-66.54537037037038,0.0
2016-08-23,gujarat,India,146.13,40.28,54.61,57.01,12.27,461.24,12.25,111.64,43.13,0.0,186.69,0,1,0,0,8,2016,Summer,4.790312500000006,83.97419642857142,33.333333333333336
2020-05-03,florida,USA,232.47,34.53,68.9,75.0,9.81,410.13,12.04,158.61,38.28,0.0,261.53,0,1,0,0,5,2020,Spring,8.373333333333335,107.4885,33.333333333333336
2022-12-11,edinburgh,UK,100.19,-0.43,60.25,77.33,10.55,409.24,2.48,74.74,3.44,0.0,100.19,0,0,0,0,12,2022,Winter,-9.929537037037036,-57.27537037037038,0.0
2025-04-21,delhi,India,41.16,31.36,52.61,67.35,8.84,467.81,9.19,28.21,34.73,25.17,63.88,0,0,0,0,4,2025,Spring,-1.5664390243902417,-60.13063414634148,0.0
2024-07-14,mumbai,India,266.36,34.99,71.73,78.95,11.14,450.97,10.46,240.87,38.94,0.0,296.35,0,1,0,0,7,2024,Summer,5.001400966183581,83.39053140096624,33.333333333333336
2024-11-28,florida,USA,99.86,13.96,52.9,74.83,8.74,438.94,3.9,62.54,17.7,0.0,99.86,0,0,0,0,11,2024,Autumn,-12.196666666666665,-25.121499999999997,0.0
2019-11-12,mumbai,India,141.16,24.31,72.4,91.77,15.26,419.23,8.17,133.31,28.9,0.0,149.79,0,0,0,0,11,2019,Autumn,-5.678599033816422,-41.80946859903378,0.0
2023-12-07,mumbai,India,137.36,20.1,57.24,70.37,13.28,433.48,8.02,129.96,23.62,0.0,137.56,0,0,0,0,12,2023,Winter,-9.88859903381642,-45.60946859903376,0.0
2020-03-30,kolkata,India,96.73,34.05,63.0,76.15,9.97,429.64,7.99,64.05,37.85,0.0,124.82,0,0,0,0,3,2020,Spring,3.8232110091743117,-101.18862385321098,0.0
2024-09-19,novosibirsk,Russia,23.11,-0.78,41.03,62.23,18.14,441.97,3.5,19.6,2.33,45.77,23.11,0,0,0,0,9,2024,Autumn,-3.118592233009709,-45.16281553398059,0.0
2025-06-04,guangzhou,China,198.32,30.66,58.71,75.75,14.85,484.08,10.72,166.09,34.45,0.0,219.64,0,1,0,0,6,2025,Summer,5.603869565217387,29.253782608695587,33.333333333333336
2022-02-15,kolkata,India,95.41,25.13,57.75,77.84,6.96,463.55,8.22,79.23,29.03,0.0,105.67,0,0,0,0,2,2022,Winter,-5.0967889908256865,-102.50862385321099,0.0
2023-08-27,dubai,UAE,2.54,42.1,39.83,44.28,3.95,461.64,11.54,1.76,44.31,75.33,46.73,0,0,1,0,8,2023,Summer,2.717110091743116,-16.149128440366972,33.333333333333336
2022-10-22,lahore,Pakistan,13.56,20.6,47.14,73.3,2.78,456.81,4.34,9.93,24.26,49.79,14.76,0,0,0,0,10,2022,Autumn,-8.396894736842103,-43.47052631578947,0.0
2016-11-24,dubai,UAE,11.54,32.87,36.36,47.91,10.37,455.21,7.77,7.1,35.26,64.5,37.28,0,0,1,0,11,2016,Autumn,-6.512889908256888,-7.149128440366972,33.333333333333336
2025-07-24,delhi,India,182.54,40.27,51.12,62.25,14.85,469.75,10.71,119.25,43.38,0.0,223.07,0,1,0,0,7,2025,Summer,7.343560975609762,81.24936585365852,33.333333333333336
2022-04-23,karachi,Pakistan,77.38,33.81,51.12,61.95,13.84,457.93,11.58,49.92,36.91,0.0,105.0,0,0,0,0,4,2022,Spring,2.846199095022623,38.84950226244343,0.0
2020-04-12,novosibirsk,Russia,72.01,0.19,42.11,64.98,6.68,441.57,1.8,62.94,3.44,0.0,72.01,0,0,0,0,4,2020,Spring,-2.1485922330097087,3.7371844660194142,0.0
2018-11-13,newyork,USA,54.71,8.88,59.87,69.1,16.06,399.45,5.07,37.64,12.34,10.74,54.71,0,0,0,0,11,2018,Autumn,-6.91487922705314,-64.58487922705314,0.0
2024-10-28,newyork,USA,61.76,14.94,53.92,68.25,14.98,423.2,4.46,44.46,18.35,4.12,61.76,0,0,0,0,10,2024,Autumn,-0.8548792270531411,-57.53487922705313,0.0
2023-12-16,moscow,Russia,71.64,1.36,51.83,73.48,8.26,431.14,1.55,67.29,5.03,0.0,71.64,0,0,0,0,12,2023,Winter,-6.646748768472906,-16.538128078817735,0.0
2024-12-21,islamabad,Pakistan,227.72,17.88,53.47,55.74,11.97,428.58,6.76,63.01,20.67,0.0,75.91,1,1,0,0,12,2024,Winter,-7.514977375565614,141.39778280542987,33.333333333333336
2021-07-22,chennai,India,246.99,41.23,91.49,91.84,6.15,434.27,10.24,231.73,45.82,0.0,289.45,0,1,0,1,7,2021,Summer,8.947128712871283,103.99232673267329,66.66666666666667
2024-04-07,chennai,India,53.11,29.67,62.96,83.36,6.06,452.05,8.25,40.48,33.84,5.2,72.45,0,0,0,0,4,2024,Spring,-2.612871287128712,-89.88767326732672,0.0
2017-04-13,mumbai,India,84.75,30.47,53.8,73.86,15.69,428.47,9.58,57.0,34.16,0.0,105.69,0,0,0,0,4,2017,Spring,0.4814009661835783,-98.21946859903377,0.0
2018-03-14,newyork,USA,165.96,14.96,49.84,60.57,19.53,419.41,6.77,124.61,17.99,0.0,165.96,0,0,0,0,3,2018,Spring,-0.8348792270531398,46.66512077294688,0.0
2018-10-20,florida,USA,29.43,23.93,71.52,95.97,17.32,428.69,8.85,17.88,28.73,22.59,37.28,0,0,0,0,10,2018,Autumn,-2.2266666666666666,-95.5515,0.0
2025-01-08,london,UK,110.9,8.09,61.28,75.35,10.09,418.59,3.0,92.79,11.86,0.0,110.9,0,0,0,0,1,2025,Winter,-4.544129353233831,-36.72781094527363,0.0
2024-11-19,edinburgh,UK,55.93,5.19,63.59,82.25,21.15,410.78,5.7,40.29,9.3,2.95,55.93,0,0,0,0,11,2024,Autumn,-4.309537037037036,-101.53537037037037,0.0
2016-05-10,abudhabi,UAE,0.0,41.75,35.22,48.49,7.19,456.65,13.67,0.0,44.18,75.76,43.51,0,0,1,0,5,2016,Spring,4.128613861386135,-15.491633663366336,33.333333333333336
2016-06-13,karachi,Pakistan,19.57,38.18,52.78,71.56,8.48,439.97,12.74,14.29,41.76,44.65,55.93,0,0,1,0,6,2016,Summer,7.2161990950226205,-18.960497737556565,33.333333333333336
2018-10-17,islamabad,Pakistan,39.93,23.54,55.95,63.53,14.36,435.88,6.61,24.52,26.72,28.31,47.01,0,0,0,0,10,2018,Autumn,-1.854977375565614,-46.39221719457013,0.0
2024-09-25,karachi,Pakistan,26.73,30.61,52.33,71.76,16.03,469.46,10.57,21.47,34.2,37.4,47.95,0,0,0,0,9,2024,Autumn,-0.3538009049773798,-11.800497737556565,0.0
2017-08-24,california,USA,63.93,29.11,44.89,61.21,11.22,411.05,10.75,55.31,32.17,5.47,82.15,0,0,0,0,8,2017,Summer,6.559646464646466,-18.244343434343442,0.0
2019-05-29,delhi,India,57.63,40.57,38.31,56.03,9.3,470.64,12.12,46.86,43.37,14.36,98.77,0,0,0,0,5,2019,Spring,7.643560975609759,-43.66063414634147,0.0
2024-02-10,florida,USA,101.71,24.16,60.71,84.01,16.98,448.8,9.92,70.31,28.36,0.0,110.03,0,0,0,0,2,2024,Winter,-1.9966666666666661,-23.271500000000003,0.0
2019-12-23,london,UK,122.66,2.69,59.13,72.52,9.37,396.37,3.48,111.43,6.32,0.0,122.66,0,0,0,0,12,2019,Winter,-9.944129353233832,-24.96781094527364,0.0
2019-04-29,novosibirsk,Russia,114.46,10.07,47.82,68.68,7.75,422.79,4.1,70.82,13.51,0.0,114.46,0,0,0,0,4,2019,Spring,7.731407766990292,46.1871844660194,0.0
2017-11-23,stpetersburg,Russia,92.69,3.86,54.72,72.01,21.28,424.3,4.2,86.21,7.46,0.0,92.69,0,0,0,0,11,2017,Autumn,-2.5092056074766345,-1.23934579439252,0.0
2019-04-03,newyork,USA,163.12,20.05,58.08,75.0,13.7,397.34,8.51,120.8,23.8,0.0,163.21,0,0,0,0,4,2019,Spring,4.25512077294686,43.825120772946875,0.0
2024-02-01,novosibirsk,Russia,41.62,-4.19,46.84,62.25,10.5,443.73,1.07,32.27,-1.08,27.26,41.62,0,0,0,0,2,2024,Winter,-6.528592233009709,-26.652815533980593,0.0
2017-09-02,novosibirsk,Russia,67.86,2.19,48.53,59.41,9.53,425.18,1.88,54.35,5.16,2.44,67.86,0,0,0,0,9,2017,Autumn,-0.1485922330097087,-0.41281553398059145,0.0
2024-09-27,delhi,India,156.38,29.4,55.45,56.29,7.04,483.66,6.66,112.83,32.22,0.0,175.19,0,1,0,0,9,2024,Autumn,-3.5264390243902426,55.08936585365852,33.333333333333336
2024-10-25,guangzhou,China,75.1,16.86,68.15,86.64,7.26,470.8,3.97,68.13,21.19,0.0,75.1,0,0,0,0,10,2024,Autumn,-8.196130434782614,-93.96621739130441,0.0
2020-04-20,stpetersburg,Russia,129.34,11.77,70.42,79.65,16.98,428.33,6.16,80.08,15.75,0.0,129.34,0,0,0,0,4,2020,Spring,5.400794392523365,35.410654205607486,0.0
2019-09-22,moscow,Russia,79.85,7.51,65.89,69.76,9.19,423.38,2.96,63.68,11.0,0.0,79.85,0,0,0,0,9,2019,Autumn,-0.49674876847290683,-8.328128078817741,0.0
2020-02-06,chennai,India,41.84,24.29,58.61,79.78,7.15,442.14,6.21,25.59,28.28,18.27,50.41,0,0,0,0,2,2020,Winter,-7.992871287128715,-101.15767326732671,0.0
2019-06-11,shanghai,China,181.54,28.98,73.81,83.67,15.11,480.91,9.58,146.58,33.16,0.0,199.49,0,1,0,0,6,2019,Summer,10.505348837209304,62.07832558139535,33.333333333333336
2017-10-21,shanghai,China,107.39,11.3,47.88,59.62,15.63,467.74,3.76,73.89,14.28,0.0,107.39,0,0,0,0,10,2017,Autumn,-7.1746511627906955,-12.071674418604644,0.0
2020-11-05,lahore,Pakistan,37.6,22.14,38.37,66.53,11.71,449.93,8.05,31.41,25.46,29.13,41.87,0,0,0,0,11,2020,Autumn,-6.856894736842104,-19.43052631578947,0.0
2021-06-02,moscow,Russia,125.85,15.56,63.77,67.79,12.15,442.59,3.84,81.22,18.95,0.0,125.85,0,0,0,0,6,2021,Summer,7.553251231527094,37.67187192118226,0.0
2024-05-09,kolkata,India,98.69,38.61,64.9,89.61,7.65,453.46,10.88,87.22,43.09,0.0,135.9,0,0,0,0,5,2024,Spring,8.383211009174314,-99.22862385321099,0.0
2015-11-07,manchester,UK,96.25,-2.37,63.76,80.22,10.6,390.41,0.04,85.13,1.64,0.0,96.25,0,0,0,0,11,2015,Autumn,-13.005094339622644,-76.36113207547169,0.0
2019-07-03,moscow,Russia,107.18,16.69,60.5,68.85,9.31,437.78,6.52,96.82,20.13,0.0,107.18,0,0,0,0,7,2019,Summer,8.683251231527095,19.00187192118227,0.0
2016-03-21,stpetersburg,Russia,165.1,8.16,61.3,76.64,16.51,411.43,4.87,131.39,11.99,0.0,165.1,0,0,0,0,3,2016,Spring,1.7907943925233658,71.17065420560748,0.0
2021-02-26,gujarat,India,14.7,37.52,45.19,58.08,19.73,447.44,12.21,12.72,40.43,56.26,49.75,0,0,1,0,2,2021,Winter,2.030312500000008,-47.455803571428575,33.333333333333336
2016-05-09,abudhabi,UAE,0.0,45.03,31.52,60.18,13.61,439.11,13.64,0.0,48.04,69.91,50.06,0,0,1,1,5,2016,Spring,7.4086138613861365,-15.491633663366336,66.66666666666667
2021-02-06,islamabad,Pakistan,72.92,19.02,53.51,58.05,11.46,438.21,6.3,61.27,21.92,0.0,72.92,0,0,0,0,2,2021,Winter,-6.374977375565614,-13.402217194570127,0.0
2021-08-10,lahore,Pakistan,62.81,27.12,46.95,67.92,5.29,474.15,6.96,37.91,30.51,3.23,77.05,0,0,0,0,8,2021,Summer,-1.8768947368421038,5.779473684210529,0.0
2016-06-13,islamabad,Pakistan,137.37,34.72,47.76,57.48,16.23,432.28,10.39,84.42,37.59,0.0,166.81,0,0,0,0,6,2016,Summer,9.325022624434386,51.047782805429875,0.0
2017-12-18,newyork,USA,63.34,8.66,64.46,77.71,7.6,386.12,2.85,44.56,12.54,0.0,63.34,0,0,0,0,12,2017,Winter,-7.1348792270531405,-55.95487922705313,0.0
2022-03-28,california,USA,111.13,24.6,52.83,64.26,10.18,418.95,6.96,68.58,27.81,0.0,120.32,0,0,0,0,3,2022,Spring,2.049646464646468,28.955656565656554,0.0
2022-07-15,edinburgh,UK,182.45,12.32,69.25,81.4,11.01,384.26,7.58,138.37,16.39,0.0,182.45,0,1,0,0,7,2022,Summer,2.8204629629629636,24.98462962962961,33.333333333333336
2024-11-16,novosibirsk,Russia,14.48,-3.19,45.3,65.4,13.13,428.64,3.09,10.87,0.08,52.82,14.48,0,0,0,0,11,2024,Autumn,-5.528592233009709,-53.79281553398059,0.0
2021-08-29,guangzhou,China,128.56,25.21,70.44,84.27,12.73,485.7,8.83,92.69,29.42,0.0,138.99,0,0,0,0,8,2021,Summer,0.15386956521738782,-40.5062173913044,0.0
2024-10-23,guangzhou,China,85.03,21.82,64.05,84.22,8.43,491.89,6.26,70.05,26.03,0.0,88.66,0,0,0,0,10,2024,Autumn,-3.2361304347826128,-84.0362173913044,0.0
2018-07-25,delhi,India,168.11,40.07,61.52,60.1,12.99,460.53,9.39,137.04,43.08,0.0,208.26,0,1,0,0,7,2018,Summer,7.143560975609759,66.81936585365854,33.333333333333336
2018-05-05,mumbai,India,128.74,33.8,75.81,79.07,13.36,425.22,10.02,78.63,37.75,0.0,156.34,0,0,0,0,5,2018,Spring,3.8114009661835766,-54.229468599033765,0.0
2017-04-15,beijing,China,88.25,22.0,45.68,53.28,11.96,486.07,6.49,61.83,24.66,0.0,92.24,0,0,0,0,4,2017,Spring,7.755202020202018,30.04070707070707,0.0
2017-07-26,texas,USA,95.1,28.77,40.88,60.06,11.01,426.85,6.83,87.14,31.77,0.0,112.63,0,0,0,0,7,2017,Summer,0.09912442396313281,18.486313364055306,0.0
2016-08-06,islamabad,Pakistan,93.76,36.35,49.8,59.83,8.31,441.82,11.15,70.17,39.35,0.0,126.47,0,0,0,0,8,2016,Summer,10.955022624434388,7.437782805429876,0.0
2020-02-01,florida,USA,15.24,30.16,68.85,77.9,13.76,422.47,9.8,121.4,29.05,0.0,162.72,2,1,1,0,2,2020,Winter,4.003333333333334,-109.7415,66.66666666666667
2018-02-14,kashmir,India,128.12,14.61,61.87,68.41,12.33,378.65,5.42,101.26,18.03,0.0,128.12,0,0,0,0,2,2018,Winter,-4.372615384615386,-124.40379487179487,0.0
2019-04-21,stpetersburg,Russia,109.75,10.33,62.61,77.32,13.53,436.56,5.03,83.48,14.2,0.0,109.75,0,0,0,0,4,2019,Spring,3.9607943925233657,15.820654205607482,0.0
2022-06-16,karachi,Pakistan,36.02,34.15,58.99,71.47,13.08,452.19,11.82,26.7,37.72,28.25,64.32,0,0,0,0,6,2022,Summer,3.1861990950226193,-2.5104977375565625,0.0
2017-06-29,delhi,India,97.74,41.57,50.77,60.23,12.43,474.94,12.28,59.52,44.58,0.0,140.88,0,0,0,0,6,2017,Summer,8.643560975609759,-3.55063414634148,0.0
2020-08-30,delhi,India,177.93,33.99,60.54,60.24,11.2,472.7,10.12,147.39,37.0,0.0,205.91,0,1,0,0,8,2020,Summer,1.0635609756097608,76.63936585365853,33.333333333333336
