time_index,year,month,region,co2_ppm,temperature_anomaly,rainfall_mm,humidity_pct,enso_index,volcanic_activity,ocean_heat_index,CO2_Reduction_Percent,Deforestation_Percent,Urban_Heat_Control_Percent,Irrigation_Efficiency_Percent,Water_Conservation_Percent,Renewable_Energy_Percent,Cloud_Seeding_Efficiency_Percent,Temperature_with_scenario,CO2_with_scenario,Rainfall_with_scenario,FloodRisk_Score,DroughtRisk_Score,HeatwaveRisk_Score,FloodRisk_Level,DroughtRisk_Level,HeatwaveRisk_Level,FloodRisk_Label,DroughtRisk_Label,HeatwaveRisk_Label
6070,2043,12,UK-London,397.43481816002407,1.01540019546634,354.58633563893426,68.32863886630334,1.6644753774760943,1.8756199091220909,2.478672421189505,82.67249330853235,38.248076131339545,71.2971524307627,19.103060138932005,57.6151924943334,12.911006032543304,19.56546242158429,0.07492185360331993,393.68367425591083,355.3424686744427,177.62261867775655,-110.39338388867789,-28.473907860143086,High,Medium,Low,2,1,0
6071,2043,1,India-Mumbai,434.30961258200233,-0.4525427626748399,239.49923040207375,79.40469559592299,-1.8873412446496944,1.4821119463230366,1.9308947154641487,66.3229663179761,56.395289307610874,96.48184111637966,94.54237799408303,75.8005094799426,48.984907806369336,1.1387866379733325,-0.8141836778705652,431.55741715917964,241.1683133485426,122.34264157056604,-91.5846430745276,-39.081246653274206,Medium,Medium,Low,1,1,0
6072,2029,5,India-Delhi,435.4622313928175,4.582393063347448,283.72545551027576,60.527408689187,0.5214303003628102,0.4447779758349296,0.3861801267512643,7.585756059251015,76.62115815315101,96.6290080029965,55.942717380242335,3.621315458035268,75.45631528589823,36.91862940630455,5.396968022192392,435.8491551713865,285.28571766674423,164.9049431877104,-94.61547156719477,-35.413422387883166,Medium,Medium,Low,1,1,0
6073,2026,3,India-Chennai,395.5629808645685,-0.3078249660051864,100.19985023567962,66.52636498560665,-0.8673767470438034,2.476709200286076,0.8175747991066429,6.767117746124662,35.28939723532493,12.171386473161583,80.97608694213346,74.22163269011847,10.589084512570546,17.25592697695483,-0.3214534561960638,395.57751894961547,100.91341361320026,46.19919943917392,-46.5978228548652,-5.061426662982272,Low,High,High,0,2,2
6074,2025,1,USA-Texas,396.096149495124,-0.5008313179251243,235.8579618106536,77.50747342221459,-0.1963347342422143,4.169661840849998,3.428039560191596,20.947030642167775,78.44083039291301,67.5266676048189,91.74292486761043,52.35433619134374,85.4144443010117,66.00165985943724,-0.24450525472029072,395.8332062669447,236.89115352525224,131.50695864223127,-89.51373313298586,-27.157370194759736,Medium,Medium,Low,1,1,0
6075,2039,1,USA-California,440.9853857245308,4.725840670571864,410.7264477395568,40.83431898568435,0.1734800415186912,3.615754393544812,4.505052775646616,76.59878401849888,73.33654897088529,49.98762319389915,34.88356330811986,92.71326630063518,48.85766832176106,73.10477279756333,3.693741222140878,437.88881201331463,411.4644487527321,209.1905358075046,-128.93855079858724,-17.778804544275133,High,Low,Medium,2,0,1
6076,2033,4,India-Mumbai,409.0905241647341,4.448673778019641,30.395458680743225,62.34448107550699,1.8043282487463248,3.1501662452167816,2.0674959452156685,52.57585323091224,45.77048018748624,16.21116733379099,14.496997082977991,85.25053383617742,59.55589238553575,51.526539524635936,3.5592683867393062,406.91943630506336,30.738042295875093,12.050058436947932,-10.697104750662403,-4.348905901472812,Low,High,High,0,2,2
6077,2039,11,India-Mumbai,410.2344704808029,2.76502429716916,41.00726391956522,52.67703679642499,1.4017937774629772,2.9676543353891645,4.947489288433234,61.6364063000148,14.846744163000825,91.9731143479779,41.31960228869242,13.228164719939395,62.52302360036155,88.77539445979473,2.452027314648643,407.30111760743216,39.67715835525935,21.646969482542048,-19.18625703845683,-35.31802935040197,Low,High,Low,0,2,0
6078,2035,5,India-Chennai,449.859451903627,-1.4702226659327111,225.4167917270446,36.68171177599783,1.986218274892336,1.0873786332824364,0.2311062128488122,96.32305076631069,51.7558354379383,40.22382743891202,54.97067709601177,74.91033957649125,23.768586884421627,40.229690067912095,-2.994445406869805,445.5608577196909,226.1648729888245,113.6271192104955,-80.04137547859762,-17.886198219686694,Medium,Medium,Medium,1,1,1
6079,2040,7,India-Kolkata,412.7370928018241,3.372464653694389,290.1220146059034,31.96518210589809,0.1143558800751036,4.052672453587059,1.243750707699619,50.13338343807536,50.64703026631832,43.84592849481768,76.55850641533615,38.998571809588064,26.316592921345684,71.88164993643012,2.808256269881059,410.7368939325835,290.20379251516437,152.49629097556007,-101.24953652966413,-15.853417635998436,Medium,Medium,Medium,1,1,1
6080,2040,12,UK-London,406.8948635781868,3.903302274533469,240.69692684749796,88.38671628204183,1.578423253873623,4.144676148798954,2.385539560678112,46.85950194312433,36.7015278421759,81.80758887530023,66.53568289866453,98.57791490180114,75.66151699039419,72.95746307293682,3.7841881244239843,404.91890375945235,240.33882342130448,111.46428708294478,-83.89510835635467,-30.452522675465705,Medium,Medium,Low,1,1,0
6081,2025,7,UK-London,437.9082449335776,-0.5819166691009348,74.66973559532269,64.46607459627948,0.964724647687826,2.3466440721126958,2.601353121511529,55.98856344529894,40.836796077159306,67.80540518601353,57.15921474813355,69.68042030697961,31.199368977631703,93.58851067235618,-1.023633886146778,435.51718472208427,74.02306926419035,35.32648939384705,-34.04821728334253,-27.73634240609348,Low,High,Low,0,2,0
6082,2043,3,UK-London,407.7712577715065,4.822469848922916,61.02663129079555,73.5848634646578,0.2636716254522646,4.5119769396513405,2.385071153909961,54.253142837004475,33.87541222988419,6.529660812162296,23.241154908303898,10.149493770638419,75.86813578293021,36.22949443505155,3.8027036003044494,405.3973547519551,61.31830376899104,38.791876799333096,-21.522640672236314,-0.3302421646822493,Low,High,High,0,2,2
6083,2036,2,UK-London,412.0046754455236,2.2257632411316832,415.8851080623396,52.375422889058086,1.1810994685313134,3.8745670419584055,3.428625007729009,69.79507816492773,29.252381356832814,46.280081236094695,68.57599496741886,18.249766304538216,85.61503721339223,53.09568061363043,1.2926624901940755,408.80744535084557,415.70076589077195,212.97614409152817,-137.90836376463773,-17.736435000321432,High,Low,Medium,2,0,1
6084,2030,8,UK-London,447.7022154567633,2.7136723447781383,247.04049321847535,89.79960034680337,-1.9130596483001807,3.6243113401483833,0.1267741155334967,3.337563000257082,71.91588318040762,40.864146215634364,99.89570956383054,0.204395730889384,86.24198174546494,81.68825024176932,3.05556254692934,448.25449613855454,247.56420470905218,145.3159881624705,-93.02617830671002,-14.512320958096144,Medium,Medium,Medium,1,1,1
6085,2043,5,USA-California,440.10518739844736,4.5678563610778,219.93365327795,31.418384694339007,0.9888550447136222,0.4747735146152282,1.9132321782136108,12.803592820855537,9.501702933762935,47.844274947615794,9.124275009780758,64.50191815173432,86.46561407983455,37.24860692416132,4.7902272541368465,439.5600247867422,219.47373222747964,99.68699336352184,-65.75088376854531,-16.26357362656421,Medium,Medium,Medium,1,1,1
6086,2044,7,India-Kashmir,425.8999881530118,-0.325490911313294,372.6013323845289,37.82371905684632,-1.3648011877321755,0.7077295726119137,2.9827557523675368,83.75278470490665,41.1864184661177,41.3079538504112,59.606715020051915,20.907558765394985,72.42918373214408,92.66626098600781,-1.5874670669073145,422.12421310242763,371.9835997187923,194.16621364615244,-124.15140974641099,-17.475661780308872,High,Low,Medium,2,0,1
6087,2032,3,China-Beijing,403.2297009267712,3.9527468107501935,298.6218582716209,76.3868855769704,-1.1690374256577285,2.8889689908898992,1.6741461946878955,93.17257438529877,27.55796796917962,38.45855028284301,42.51100849403683,17.329813120711112,35.00865604332948,6.764442643635915,2.473880825872648,398.8466518871981,299.3133084578236,154.45808199552346,-97.30664190580539,-13.899091617613616,Medium,Medium,Medium,1,1,1
6088,2035,7,India-Mumbai,418.76836890768993,4.403582497047748,42.80638648018953,45.29886229785743,0.36151237900896,0.98160415972675,3.773742714833233,86.9279731103896,31.670913760841014,24.028731630067803,44.634061641821724,64.64522470789097,90.11806083557488,9.78828521170142,2.905310351140634,414.7386793897789,43.560748188780735,18.352603281064475,-20.83291264454231,-7.868306441342742,Low,High,High,0,2,2
6089,2037,6,India-Chennai,388.2667281377245,3.760449578086593,340.1071388866251,86.07806477793744,-0.2897214237671095,0.6814243022311134,2.2281537865701555,87.45605597748258,8.002233133452187,87.55408551591755,78.8136101003174,74.84856086933831,3.503375133240638,83.35293428459954,2.886869313696117,383.9739476701849,338.68014719493664,156.77103136363633,-116.21201845306602,-33.289512618149345,Medium,Low,Low,1,0,0
6090,2028,12,India-Kashmir,411.67367767230667,3.942918616097104,219.005519615136,41.94222839038597,1.9683384570742808,2.877111913687716,2.913705465219204,90.30891021644335,78.19915506364197,12.782029831966979,95.06432634374998,71.43118211293078,23.943020186764397,21.988369366419324,2.2645607100879066,407.9402237121209,220.9117268797169,119.6293735363649,-84.38055904862989,-3.754075506734048,Medium,Medium,High,1,1,2
6091,2036,1,India-Mumbai,448.3716642267929,4.573018326093243,473.8684622640201,48.80598069688453,1.9374463726671085,4.107449701201238,0.4640907630959762,62.091354663773565,11.224865948840467,63.350079327632,64.21433982424941,7.657258455882543,98.65594064158397,94.88302688431318,3.9646920260940917,445.37934515309263,472.30754770479905,237.98978194587517,-152.94925546585196,-22.961216515396348,High,Low,Medium,2,0,1
6092,2042,8,USA-Texas,401.0888182915745,-0.9878568246671628,153.57374325168226,76.98945809723182,1.9295631146321397,2.869362826209025,0.2838027973775009,23.02906802436605,76.84192908560135,71.90018510194317,93.94846672559432,17.962951837167473,69.89546100262245,94.4354841213779,-0.7294363341350522,400.7057841812122,153.99029144182273,96.45513407915828,-65.2785553113197,-29.1977358412583,Medium,Medium,Low,1,1,0
6093,2028,5,India-Delhi,423.6370026565372,-1.019329731510045,328.5093601114154,55.52011803786205,0.904801218297692,1.4569855271498129,1.5243345522004326,96.8378267543561,17.061995700622457,80.44516513384953,4.335648953331084,72.66596155584692,92.15191234329274,22.800076774711854,-2.1516346152586716,418.96573127582565,328.5652184469398,154.86801562248726,-100.29734917085163,-33.46904682269502,Medium,Medium,Low,1,1,0
6094,2037,1,India-Mumbai,448.2661208434264,4.129645658963527,2.324163436987104,47.95208837596499,1.1890887532309111,1.3053411245740127,3.9658108490550257,12.245994457475984,79.00212654280018,36.92263851360473,14.95156554311804,74.2579483686164,15.774656109566976,13.668586991245002,4.2539521549500545,448.4438423859806,4.420855493446209,11.05947603583988,-2.614988894677449,-12.21668411247186,Low,High,High,0,2,2
6095,2042,10,China-Beijing,390.3769895596373,-1.868323048369847,14.669136173483976,56.36578237572763,1.3039159638384787,1.7304864852379298,4.28329971117683,58.6548985523915,32.50190329650139,31.774403159110985,18.314875575377755,95.93848566155985,45.88689178763623,70.54839686236575,-2.723676987826567,387.76926366498276,14.233225335131701,-2.3205134757957033,-9.022413510745688,-14.343967456340335,Low,High,Medium,0,2,1
6096,2043,3,India-Kolkata,446.0629490284523,1.47612356930366,110.1806074811112,50.81383962341508,1.1412215726143295,0.4122214362587079,4.666485746212073,62.692039113620105,41.70440551226376,71.36805485192642,16.785566470138747,39.09348869298304,50.83731405240347,72.30163247026795,0.9359633355505222,443.34539112789395,109.98570699707375,59.685477413619395,-35.978440058929664,-27.985643939440255,Low,High,Low,0,2,0
6097,2027,11,USA-Texas,411.3032762675183,2.3604882705841925,51.96604901915908,86.5931337567182,1.7558363783882922,3.943496215327356,0.3125770807976918,34.43291651649824,13.126874291037716,41.793070737403546,57.40543694188274,56.05370942947807,82.37799348209847,34.511776400002084,2.089760647628263,409.71289918460377,51.669619719890164,18.56213026136078,-26.146069045292293,-15.463371906384461,Low,High,Medium,0,2,1
6098,2040,8,UAE-Dubai,414.9886916550881,0.0082969560183729,249.30720812405863,69.42690951639226,1.5115629986814545,2.991745168512817,1.8205883176627,29.151798198774202,68.92044030608527,4.384273193056654,89.942935867136,53.15328515201559,7.686966021219455,47.62618525358388,-0.5308962760265447,414.2203061482102,250.4222976281695,135.25662387550722,-93.32763497228868,-2.072247042838588,Medium,Medium,High,1,1,2
6099,2041,8,India-Mumbai,430.33089686624936,2.9725922732201138,446.3189040737375,81.08943113270723,-0.4106498144288411,3.1873338314819395,3.400848317608118,76.47086686199785,66.97877856254821,8.168157177304657,52.01260268834512,88.3427513719268,21.70648159080123,43.036582352782226,1.5248565077532032,427.17714130877494,447.4675357835583,226.15885118615824,-144.03283866963523,-2.3523489662699415,High,Low,High,2,0,2
6100,2041,9,UK-London,429.3910048111129,0.7222473747539628,450.1822605141962,33.1249894905842,-1.786016726042042,2.7626599263331526,4.599595783062304,18.44937806109056,95.60289470480458,50.39219617584707,32.86171200661455,33.65747409859809,9.752384742958341,9.166535303304201,0.8571817752906223,429.4245648551064,452.8670166492742,248.38288191635885,-142.08957468598894,-19.642569405164455,High,Low,Medium,2,0,1
6101,2031,8,UK-London,382.9087278711417,-0.1436364416374231,6.944273776515297,67.81877989638696,1.2303309747496396,4.019061620127969,2.072333072433487,78.59207019719531,37.07486497966806,73.2399546618917,87.17203146289368,71.11490295274636,78.7507544746212,52.53103428829188,-0.9830782989624125,379.3498730110786,7.005899040139502,0.40242842342089347,-19.929407324205556,-29.88582884413413,Low,High,Low,0,2,0
6102,2034,12,USA-California,398.3231006946,2.576023334025054,257.8521323065067,67.0628300575448,1.870334069932508,0.4236431495975201,2.2343532457492388,19.36901242118324,34.333192828585325,4.92934674972031,52.848297669931654,84.83594435606972,8.434688832043113,93.70377640700309,2.237936553098592,397.6979820018267,257.00805256322417,121.83679525897372,-86.77690068171415,-0.6289767680289686,Medium,Medium,High,1,1,2
6103,2025,5,India-Chennai,409.88081532600063,-1.2061816479273724,206.97870425125183,51.23354687167152,0.6779838601600501,4.237920611020788,1.7594900747022129,47.66702481352044,83.93349120146755,70.46552239325031,75.58693225804423,63.18820075540159,83.00200898111063,43.96283600601462,-1.4548669202652782,408.3367989973393,208.61745226717557,116.85113334294772,-78.28456889986762,-29.059129109459292,Medium,Medium,Low,1,1,0
6104,2032,9,India-Kashmir,429.8870978646093,2.849443203566711,342.2708605528941,66.21003822292977,1.6540868273316094,1.0314453854625376,4.778063201341734,13.34162926255379,40.19752896002788,27.782082080144487,65.72504008855118,70.35391631518087,63.52772186332675,51.83407582748693,2.8604314391170798,429.62199169108186,342.4401049051452,169.20852787754478,-114.73286691360695,-9.396573968587548,Medium,Low,High,1,0,2
6105,2044,8,UK-London,390.7918696504505,-1.8542539815292425,227.82780545034564,85.39889426811034,-0.835786749304976,2.3822623895843,0.8780003836800354,79.90946964995777,65.95328662110158,69.3371303387707,91.9249987783698,47.968783699053006,84.53824630089325,86.29673705119359,-2.7590720711406913,387.4559290341636,228.08046930795481,124.2324639004973,-87.91276937651668,-29.390295378192697,Medium,Medium,Low,1,1,0
6106,2025,12,USA-Texas,427.5293381180728,0.4120055087670211,430.46910096788906,73.0017156924849,-1.628857587639854,4.180591548321327,3.8226488819005504,25.98920989624387,49.906799381136324,15.768562371753337,92.64505827548865,92.48979033870003,65.42102708805983,36.91281219928641,0.04990693455967704,426.728945617072,431.2280487053374,212.0881060992696,-147.87746349287508,-6.277480787965529,High,Low,High,2,0,2
6107,2042,2,USA-Texas,416.97602504068834,0.9406450563018672,248.27622892375112,62.44505132086551,0.9226983093317332,3.433112785026702,2.1175331032666667,62.55327412795537,20.641976237099147,49.55805989126569,31.47993220362466,46.71606568586317,69.70718394761356,38.684941764967704,0.18516017265541673,414.0547810966616,248.12178937556476,120.91027442173949,-80.6584591843322,-19.712127852913028,Medium,Medium,Medium,1,1,1
6108,2035,8,India-Kolkata,404.0389716619247,-1.5768534532825793,431.7781083493609,79.2838229778479,-0.7930564844157795,4.072362770128727,3.282816228949852,55.47122008831417,78.53075995854212,61.29822901361831,87.49991901489541,56.33648090731946,44.90733324975225,36.758702760777375,-2.073295564912679,402.0507182570944,433.39885709290155,228.99136035254952,-148.3489591568146,-25.763268944394934,High,Low,Medium,2,0,1
6109,2042,9,China-Beijing,397.7101730875037,0.2373601412981245,204.71823570780705,40.90160001743941,-0.208007044100372,0.6578292357197968,2.2463042337063714,48.43650727943671,24.276249752455225,75.3007661684293,27.10254725127701,67.25469793112667,14.385968472611577,13.31266749742741,0.021637657393683396,395.5311102210564,205.18026985043215,96.42207026472731,-66.96593534242757,-30.107323872935513,Medium,Medium,Low,1,1,0
6110,2036,7,USA-Texas,383.52306371658943,-0.7142343671401057,237.5074115951247,35.71473752660254,-0.3196228258938243,3.0713688570402398,4.142942753404968,72.35258093041759,54.62788506463356,36.8877711521146,70.20386244162829,80.10738130031531,76.39918835998313,61.05112132965902,-1.7924082742273115,380.45171352071486,237.9252257204705,119.32950211956226,-86.13530351415773,-15.830553425382227,Medium,Medium,Medium,1,1,1
6111,2045,4,India-Mumbai,430.2629727753806,0.4119939070866554,364.8832680157639,46.40554995769643,-1.7397342422210005,2.2219074447652583,2.205034282380691,70.23025643014606,98.80324818106496,17.213210456028428,34.99310434559207,98.10905074195965,22.624097948507217,76.08736904821221,-0.8204791169559814,427.7394924356839,366.3256180802316,193.18197334604338,-117.22449793997028,-7.377571652584961,High,Low,High,2,0,2
6112,2036,4,UK-London,424.6886580627901,-1.6353125808339688,129.5663101677202,55.713692948538906,-0.8310645278684619,0.1317030541044062,2.1752554115813485,94.9538103082027,49.163224959987886,56.78431701179639,9.830149796111264,7.8660593980628635,59.08148409721575,49.239269933423515,-2.966545616880059,420.4325997969799,130.05642151785136,78.20396636730948,-42.16957466132969,-24.493654174846593,Low,High,Medium,0,2,1
6113,2042,10,India-Kashmir,416.72380993045806,2.2768469019839266,84.23005827078799,57.74277456687946,-0.4861614825902709,3.4162529176004197,3.856495224371806,84.34306177656394,6.93848528045965,0.13382068232257183,22.101550856898953,65.33784624267118,57.28211176091479,22.94188918246096,0.5913238732758734,412.5760416944345,83.97937504555257,31.003663858379944,-29.37759313573521,0.30126605103649534,Low,High,High,0,2,2
6114,2038,6,China-Beijing,440.928156079808,1.2721173241752286,255.73149184494244,85.9366740427688,0.8705227233924107,1.3804282909309924,0.963720585469126,98.04147146190103,89.63709332600959,83.22985470702876,32.21902173802101,58.7269566758008,51.24536854477505,53.15943331380076,0.1435864420074956,436.922453439973,257.35741597844674,143.8244446518661,-83.59359456433522,-33.20579001760701,Medium,Medium,Low,1,1,0
6115,2027,10,UK-London,409.05248073190046,0.6108642027242461,356.75039600449145,88.81161534080354,-0.9745177407451768,3.513357819350888,4.331326115363504,34.484656023136814,58.95049484676622,29.043544238779752,30.182638302196054,31.74563723696241,18.17695984452835,83.2942695476212,0.2116065246493073,407.91775287921126,356.853025458942,189.7625337361084,-113.00779268826207,-11.490453780722317,High,Low,High,2,0,2
6116,2035,4,UAE-Dubai,432.3327437489992,-1.628810613432806,4.143061978980455,67.7228035501272,-1.6033870058757334,0.7094364531581054,3.517944698624718,0.005835782677365842,73.80318058794344,82.12662925628229,23.259671194402987,55.959443343661,71.70779668913745,28.683917541123893,-0.8076610365235304,433.0704837657447,5.78347904579628,13.840805030548974,-6.710042367228894,-33.33524832442703,Low,High,Low,0,2,0
6117,2033,5,USA-Texas,403.8250335202264,-1.072507514218067,268.5584063358111,37.68440126834116,1.0211180756658762,3.3220152442943336,4.485384544612462,35.40518675542419,58.944366500473556,23.74140093876209,60.11846415514803,1.2233754421522303,55.333091972986196,35.12013217596453,-1.5431972399389298,402.6442178474599,269.62433468730603,152.25080220536464,-93.52827213319699,-10.422478719468195,Medium,Medium,High,1,1,2
6118,2027,1,India-Chennai,428.99983029581495,4.645302148452258,423.28859754823344,76.9323802617977,0.7935966020887468,4.880763902650067,4.531219954949426,31.194818752549413,63.921218763066335,5.972354522701496,14.344932244865483,17.344293135488044,39.93333078130902,16.78144124742511,4.081129318628284,428.07930154581817,424.8706052861769,228.14280964491076,-128.69771630737486,0.05973578209637198,High,Low,High,2,0,2
6119,2028,9,USA-Texas,430.3356765498602,-1.894750435158292,445.51777805017696,37.736297271177854,-1.079710076823981,0.3697497902386171,0.8779719701002436,4.105262111254437,87.78533535210642,72.58529806711832,99.4893674230238,0.9107255284497073,72.39633438614351,20.567880175013574,-1.2510026967121974,431.0082667978185,447.73998050723986,250.0234457535619,-154.7202687154616,-29.784720844874645,High,Low,Low,2,0,0
6120,2027,6,India-Delhi,422.9682845819142,-1.9967008298888984,403.9378426336877,35.56430087463403,0.208136858610151,2.589975768582569,4.629053381772734,45.99269782899896,43.854501863645,35.192978054017,23.996882106395688,76.5093459155259,62.47064708959253,15.28104507939776,-2.5646250059287077,421.10719470910067,404.9478567880091,200.3284097699929,-127.30958346005335,-15.615966225164025,High,Low,Medium,2,0,1
6121,2032,12,UK-London,449.9853854552564,2.2683809783839197,234.48988597358544,50.40475059917449,-0.7608854349800076,4.912567040820487,0.1153936934608423,92.90377506538859,82.41598270053719,5.556921899759704,12.00462870226474,75.2879575171986,61.89933551398795,4.043221397841046,0.4658746960737451,446.1643565289923,236.88150102664474,128.1079538200438,-73.27902617001688,-1.9432439422596348,Medium,Medium,High,1,1,2
6122,2043,3,India-Delhi,440.3184368704422,2.5579710126554973,178.40149574702124,60.97780744537712,-1.3948699357592047,1.1979784029114804,3.213799451904923,86.72951987444742,21.942249541716098,45.87775738647749,49.018873176217944,74.69956632296817,66.74785621647747,45.28912889342007,1.2821581890313238,436.201383372137,178.15398065540433,80.71975192562337,-62.73710555625236,-17.581808041172202,Low,Medium,Medium,0,1,1
6123,2036,11,India-Kolkata,445.0097833314671,2.892475388766897,120.92539481268422,41.70729532944262,-0.9752631599653224,0.8473445975583355,3.6021523487559803,37.2633927616184,59.153188225651796,34.30164838283648,82.5790345321043,78.93185570130021,84.64619273706168,0.3031581268103767,2.4902240173628942,443.73814557564265,122.69392729691756,63.30654897589427,-52.32789548855098,-12.226524942716857,Low,High,High,0,2,2
6124,2045,5,India-Kashmir,421.17520842020986,0.9818097736199634,412.2691936845063,86.46860904657677,-0.4958312916983538,3.8826778919088656,0.4049887488685216,53.18438440217198,75.35082266632932,61.76367678873076,15.960672237871364,17.157853955252612,48.116441053510265,59.278024667178094,0.5357588534638313,419.2694974267646,413.3441578711526,225.84575494442458,-126.98107826753453,-24.384015403414008,High,Low,Medium,2,0,1
6125,2041,12,India-Delhi,392.6523953703352,-1.1592315640588926,220.36902340513447,75.2177767469224,-0.3208676612830525,0.5797789139008686,4.292666787800202,78.51522059789997,50.12308930078127,95.51962231545113,38.74203309828874,97.23166208033656,62.057785550042745,84.5245906175412,-1.7743397528623808,389.22786523344803,220.1822242718071,105.6817065100706,-74.51280980234482,-39.27245277789788,Medium,Medium,Low,1,1,0
6126,2045,11,USA-California,446.4846462130009,1.5988101955847092,86.95798436637031,31.882607636434376,1.263743886730822,1.900880371458061,0.5946468956518858,35.21297221594541,22.023735568895386,75.41633161384826,31.390170661044014,17.866751399949322,37.69753722346131,15.139673720220792,1.6487140674042835,444.94423495789255,87.31590295903277,46.69172187019513,-31.813319392956917,-29.177304205096736,Low,High,Low,0,2,0
6127,2030,8,USA-Texas,443.7365078619225,-1.4035649744619367,382.4771384394954,52.80504936605196,1.1158244505649044,3.885582382276107,3.537192409916106,30.492009938642706,16.47850660422098,43.36242064722408,66.61128618453641,70.11221782929027,67.66650284171743,70.85982348651191,-1.57978096676255,442.3766924310326,381.5542971678918,181.69825699935413,-128.42045877397985,-18.292836838947164,High,Low,Medium,2,0,1
6128,2030,3,India-Kolkata,389.61120993675286,-1.245830319304044,374.5063927885028,64.37608614888852,1.084300947080894,4.750990803141793,4.563505903767024,34.16328484923717,45.94413708465128,83.86423812770771,95.08287479875646,96.56963157527368,48.559080799916465,34.02857113187476,-1.0904536350117104,388.3624870651375,375.2041454784048,182.07138754954306,-132.01400005727743,-34.199967432090105,High,Low,Low,2,0,0
6129,2040,6,China-Beijing,442.3677168257692,-0.8896793274744677,324.87852915842905,56.28890067844984,-1.1540027230953012,4.239506326750239,2.0708993549471377,40.34392223052189,41.520315116882266,0.9605664323267926,62.881412688591084,98.43896491324796,15.830756911161659,47.54583264813689,-1.6869521077616376,440.7657238654119,325.17322195897276,155.35491253190148,-110.80302996851469,-1.3963978375876995,Medium,Medium,High,1,1,2
6130,2027,3,India-Kolkata,391.1052243761212,4.617583942053894,54.26786350010604,82.45269135513726,0.8611547805257982,1.1992763481981146,2.722380100416504,59.872056565285604,85.06251734149501,46.377598370901715,0.08712482862642812,72.06636453375198,12.806515124919837,64.21264039982664,3.883918794457199,388.96224672127187,55.53548621235436,38.87322540187529,-15.124503311648713,-16.220688071686368,Low,High,Medium,0,2,1
6131,2042,11,India-Kolkata,416.1932609919255,1.598930111843488,354.49349290010537,85.88290320821017,1.5295760950530393,1.3562559058970498,0.8192884653313842,76.93487839622416,87.15629881065016,54.97337027061365,97.59652366630475,62.800158728599264,28.22460242892806,22.588404634955918,0.6099662466251411,413.2180800602208,356.65641377172574,191.91506478333804,-126.27224236612861,-21.623368360270376,High,Low,Medium,2,0,1
6132,2028,1,India-Gujrat,391.26643577707273,2.71532066440587,216.7285022942891,35.64838088970571,-0.6157560682690693,2.1413779629562715,0.0107088654811704,6.29575281363175,31.45695946195788,8.157673194505133,26.46942073424633,9.306913729371502,13.965320230554134,9.29229239013225,2.6709823400782864,391.2662177310107,217.48636523034517,116.31888770788565,-69.4714007799215,-1.6604798737550814,Medium,Medium,High,1,1,2
6133,2028,11,India-Kashmir,400.48278926415367,-0.2494002246592896,298.5240713204823,42.61820264277101,1.6113280237777845,4.599894348813546,0.2746869031275917,86.20532277419531,19.8094539730584,19.329923915732206,77.80688319640554,83.20984153777296,16.267185325490708,61.324312068198815,-1.780207440985874,396.37061766517445,297.89186869831,138.24680223351794,-105.64102022516846,-8.800094030884406,Medium,Medium,High,1,1,2
6134,2042,7,UAE-Dubai,435.4815376245427,4.386980760392896,332.2223628044648,86.21851417227376,-0.2488715994253079,0.669348780905204,1.143980759667631,28.455632529901443,57.51763521783011,58.06043630992026,34.63154003453391,7.866999873934189,39.246761968807355,40.9198404136603,4.39847247289407,434.6339323502259,333.12949505272655,182.24663811692548,-105.10576753356712,-20.585091040231664,High,Medium,Medium,2,1,1
6135,2039,4,China-Beijing,420.7008656826744,-1.5283854067636615,412.1240931595804,63.21097021871128,-0.1245096408331347,0.2347650693203906,3.1480111162033046,97.17397867201602,86.6333575739285,88.06605419659414,57.59496052507266,8.371289255923209,3.79768363281463,3.973376327120748,-2.591204438238041,416.7085003248129,414.64362636025584,231.63756260112183,-136.94856178838648,-36.78114434158048,High,Low,Low,2,0,0
6136,2034,5,India-Chennai,447.38953604409534,1.0012424056967166,450.4803931555565,35.9184535788205,-0.0532414993944199,4.801367880260566,1.6159319861860897,63.16410564313218,70.34546316343776,20.33630593560676,65.68913764617334,31.234953937068276,96.1468369549757,29.613848047245618,-0.058676647809859456,444.9347853935731,451.9984800895147,240.85588820637503,-148.76084221521302,-8.16972836292862,High,Low,High,2,0,2
6137,2040,6,India-Gujrat,390.9484055645997,2.6543699357126584,230.59690029635587,42.272859594675424,-1.2616691755274267,0.049995837319367,2.128748793564787,23.975764927743192,96.88750238975985,14.316119186783416,38.77549884965114,24.017822487389562,91.04790258884559,1.864689824897936,2.318015829025629,390.71849234211015,233.4662315715507,140.9958020052254,-76.86776290978518,-4.335638177297989,Medium,Medium,High,1,1,2
6138,2041,3,India-Delhi,421.8753069659873,-1.5510829460109183,76.93226355560218,57.50119487308051,0.1573947714719077,1.331412437888717,0.2819252030664954,26.188672526373978,32.990787984142955,27.784416975207826,40.226324472922904,27.69178886617656,65.92981889087906,20.243200615603552,-1.79701222678632,420.89578121951,77.51712318281439,43.11744021341477,-32.019206740143424,-12.191974126154923,Low,High,High,0,2,2
