Country,Region,Year,Latitude,Longitude,Rainfall_mm,Temperature_C,Soil_Moisture,Humidity_%,Wind_Speed_mps,CO2_ppm,Evaporation_mm_day,Rainfall_Lag_mm,FloodRisk_Score,FloodRisk_Level,DroughtRisk_Score,DroughtRisk_Level,HeatwaveRisk_Score,HeatwaveRisk_Level
UK,Wales-Cardiff,1951,55.51925496774956,-3.3544996408809324,208.56,33.33,0.7,67.21,17.13,292.95,7.6,196.95,28.57,Low,6.78,Low,45.78,Medium
UK,Northern Ireland-Belfast,1951,55.78275280816093,-3.724704570950313,60.54,2.82,0.375,42.01,16.42,295.86,3.52,55.91,14.33,Low,3.93,Low,8.65,Low
UK,Greater London-London,1951,55.63928868975336,-3.5593840270896138,152.28,20.07,0.7,40.48,10.74,296.93,2.66,163.4,53.44,Medium,1.74,Low,70.02,High
UK,England-London,1952,55.645647625973076,-3.7257684944797704,111.27,19.32,0.657,63.63,10.64,298.25,7.65,117.21,6.12,Low,6.23,Low,26.29,Low
UK,Scotland-Edinburgh,1952,55.85359749529608,-3.30677723745939,117.09,18.87,0.597,48.03,9.22,297.36,4.19,134.16,8.45,Low,2.61,Low,42.76,Medium
UK,Wales-Cardiff,1952,54.99877544595428,-3.6682422427535384,186.76,28.82,0.7,79.16,19.74,297.83,3.82,179.3,38.23,Medium,0.0,Low,34.96,Low
UK,Northern Ireland-Belfast,1952,54.963420097534645,-3.016864396283143,197.64,14.95,0.7,72.06,6.18,289.11,3.37,207.35,37.1,Medium,0.0,Low,6.84,Low
UK,Greater London-London,1952,55.367249841564956,-3.9052666367767275,190.61,21.48,0.7,64.75,5.43,293.97,6.21,177.73,36.25,Medium,0.0,Low,43.23,Medium
UK,England-London,1953,55.57451452771654,-3.0341219682274785,104.27,16.5,0.625,39.77,7.39,297.55,6.67,86.9,13.73,Low,0.0,Low,47.91,Medium
UK,Scotland-Edinburgh,1953,55.04305419112463,-3.4659367581011833,102.98,23.45,0.574,48.86,13.19,298.13,4.19,123.51,9.44,Low,3.56,Low,53.55,Medium
UK,Wales-Cardiff,1953,55.66109179579963,-3.6797938867791613,112.59,24.23,0.631,57.26,11.16,293.53,5.15,120.14,12.84,Low,0.1,Low,42.1,Medium
UK,Northern Ireland-Belfast,1953,55.39117578827942,-3.199355612463046,190.56,21.04,0.7,60.31,12.66,297.31,3.56,180.84,48.93,Medium,2.38,Low,46.49,Medium
UK,Greater London-London,1953,55.361396657330104,-3.6297686859085814,156.45,29.13,0.7,56.16,13.14,294.46,1.96,166.7,52.93,Medium,0.0,Low,51.6,Medium
UK,England-London,1954,55.6817820094921,-3.874332210772069,40.65,22.16,0.235,43.53,12.12,304.06,6.67,34.53,9.45,Low,4.33,Low,42.52,Medium
UK,Scotland-Edinburgh,1954,55.70493408380888,-3.0726336521803566,125.45,19.2,0.677,57.64,5.93,295.16,7.68,107.45,8.07,Low,1.31,Low,38.98,Medium
UK,Wales-Cardiff,1954,55.11645155526718,-3.1349978090123427,156.92,25.61,0.7,54.55,6.54,287.84,4.09,164.56,35.37,Medium,1.79,Low,57.19,Medium
UK,Northern Ireland-Belfast,1954,55.774409418631016,-3.027616287842297,45.74,30.34,0.288,23.99,13.75,303.73,4.82,46.78,5.58,Low,4.04,Low,100.0,High
UK,Greater London-London,1954,55.78282164977162,-3.750228030644363,196.51,6.81,0.7,74.19,6.6,294.51,5.87,201.74,35.81,Medium,7.54,Low,7.09,Low
UK,England-London,1955,55.17988977310516,-3.1529945395040473,289.24,13.75,0.7,95.0,2.32,292.42,3.04,298.2,94.56,High,0.0,Low,3.76,Low
UK,Scotland-Edinburgh,1955,55.57973301559064,-3.08841923659531,134.81,35.57,0.7,54.63,6.12,295.13,2.92,169.22,38.92,Medium,3.49,Low,79.06,High
UK,Wales-Cardiff,1955,55.05345292772961,-3.107860109578133,112.59,5.04,0.672,67.19,7.46,293.63,0.5,136.58,100.0,High,0.0,Low,10.49,Low
UK,Northern Ireland-Belfast,1955,55.85183932776002,-3.246192636365079,150.44,14.78,0.7,63.11,8.0,293.35,5.79,145.36,25.66,Low,0.0,Low,38.82,Medium
UK,Greater London-London,1955,55.83443142892729,-3.160234416410801,74.18,31.65,0.32,40.42,6.0,289.27,4.25,52.78,9.45,Low,0.0,Low,100.0,High
UK,England-London,1956,55.78847723270533,-3.6010536620295324,156.34,22.52,0.7,74.45,13.89,296.78,4.83,164.8,26.84,Low,3.36,Low,28.01,Low
UK,Scotland-Edinburgh,1956,54.95556834810813,-3.289360429486565,215.96,19.16,0.7,71.83,14.91,298.76,3.57,196.99,47.32,Medium,5.48,Low,26.97,Low
UK,Wales-Cardiff,1956,55.834010082764834,-3.3807298916011934,139.68,31.14,0.7,67.26,4.27,299.26,7.12,133.23,9.84,Low,0.0,Low,44.31,Medium
UK,Northern Ireland-Belfast,1956,55.18687038824002,-3.6869664463296132,138.15,26.8,0.7,74.94,15.45,308.38,7.15,134.06,9.23,Low,4.97,Low,26.75,Low
UK,Greater London-London,1956,55.38088353409012,-3.1550959346702006,115.67,18.86,0.637,61.21,7.53,298.64,11.76,108.54,1.58,Low,5.01,Low,23.28,Low
UK,England-London,1957,55.8656461374481,-3.717794853792866,191.41,33.55,0.7,83.01,3.39,306.53,6.49,157.78,9.44,Low,5.73,Low,24.71,Low
UK,Scotland-Edinburgh,1957,55.30699352725526,-3.0599866573043526,134.48,20.47,0.7,52.35,7.12,294.21,4.26,131.56,22.9,Low,2.18,Low,41.03,Medium
UK,Wales-Cardiff,1957,54.96906130119077,-3.1027742570197043,132.8,35.09,0.667,57.32,9.19,303.02,5.02,129.0,18.61,Low,8.08,Low,71.23,High
UK,Northern Ireland-Belfast,1957,55.66041736999477,-3.489714726588756,143.02,22.56,0.7,69.28,9.85,297.11,0.5,142.31,100.0,High,0.0,Low,25.23,Low
UK,Greater London-London,1957,55.622423453822485,-3.2588427068255665,140.41,19.2,0.7,62.28,16.85,301.86,9.13,129.95,5.24,Low,0.0,Low,45.43,Medium
UK,England-London,1958,55.52021274389845,-3.8123100072419325,237.48,27.75,0.7,76.16,10.22,304.33,6.58,237.72,23.85,Low,0.11,Low,31.11,Low
UK,Scotland-Edinburgh,1958,55.435265870393714,-3.611508428983305,151.16,17.71,0.7,72.2,14.28,298.67,7.5,127.41,6.57,Low,0.0,Low,26.33,Low
UK,Wales-Cardiff,1958,55.32287528633723,-3.6337304665836596,90.85,19.05,0.509,47.75,10.82,301.51,5.47,85.14,1.92,Low,3.56,Low,45.37,Medium
UK,Northern Ireland-Belfast,1958,55.70134174869905,-3.346770175691039,192.56,21.9,0.7,58.34,8.56,294.27,2.39,179.01,41.5,Medium,3.34,Low,33.46,Low
UK,Greater London-London,1958,54.87750055043051,-3.7804805645869726,137.3,12.0,0.7,60.09,5.18,298.16,8.13,155.22,26.88,Low,0.0,Low,33.85,Low
UK,England-London,1959,55.109054899907015,-3.7318659478842546,61.05,11.57,0.358,44.73,10.64,291.44,3.07,66.97,2.38,Low,8.52,Low,25.86,Low
UK,Scotland-Edinburgh,1959,55.53242341495321,-3.832170437985255,167.88,26.0,0.7,59.22,17.81,303.36,7.35,174.2,26.55,Low,0.0,Low,55.92,Medium
UK,Wales-Cardiff,1959,54.9885129708867,-3.3956504498411477,156.73,23.15,0.7,58.58,2.13,298.34,9.29,149.89,14.02,Low,8.6,Low,61.14,Medium
UK,Northern Ireland-Belfast,1959,55.285325897627935,-3.5541079035816434,122.75,24.42,0.7,45.18,14.8,296.25,5.52,135.17,27.24,Low,6.03,Low,93.97,High
UK,Greater London-London,1959,54.935893438869634,-3.6791968529944215,157.38,30.4,0.7,78.83,11.61,302.14,7.44,161.91,10.02,Low,0.0,Low,34.05,Low
UK,England-London,1960,55.405299666953006,-2.965176700310612,181.27,24.79,0.7,60.5,5.22,298.88,3.41,171.95,47.06,Medium,7.78,Low,53.13,Medium
UK,Scotland-Edinburgh,1960,55.18180508760996,-3.7288033199000816,220.94,22.2,0.7,95.0,13.52,294.93,9.86,240.58,20.74,Low,3.5,Low,13.76,Low
UK,Wales-Cardiff,1960,54.917411975094176,-3.307754585826642,272.55,13.0,0.7,88.51,9.17,308.06,4.68,298.23,55.5,Medium,2.65,Low,16.72,Low
UK,Northern Ireland-Belfast,1960,55.4312884229582,-3.526139273978756,79.41,23.66,0.393,49.42,11.84,297.21,6.66,78.33,0.0,Low,0.0,Low,62.55,Medium
UK,Greater London-London,1960,54.88596173026166,-3.4991053697426198,45.49,26.72,0.267,43.58,11.26,297.56,4.04,22.34,6.69,Low,7.0,Low,70.08,High
UK,England-London,1961,55.24621593966699,-3.3320133934836558,128.33,29.68,0.7,64.07,18.99,308.23,7.4,134.61,18.8,Low,3.12,Low,59.33,Medium
UK,Scotland-Edinburgh,1961,55.00148649953454,-3.1710869279642533,165.03,30.44,0.7,57.32,14.51,300.07,4.99,167.99,33.28,Low,3.68,Low,80.8,High
UK,Wales-Cardiff,1961,55.15595946988698,-3.880880352883828,10.0,28.85,0.111,23.4,8.58,297.01,3.73,12.28,3.15,Low,23.57,Low,100.0,High
UK,Northern Ireland-Belfast,1961,54.97067400783049,-3.120051800227861,77.32,15.89,0.403,49.93,8.73,296.88,5.96,71.69,7.52,Low,6.4,Low,52.43,Medium
UK,Greater London-London,1961,55.197000522204185,-3.8835305225810566,141.58,13.21,0.7,53.0,14.59,295.64,4.45,122.58,25.31,Low,0.0,Low,42.07,Medium
UK,England-London,1962,55.26503886949581,-3.9026032421618324,186.4,31.89,0.7,79.74,9.18,305.6,2.48,180.14,51.77,Medium,8.04,Low,24.71,Low
UK,Scotland-Edinburgh,1962,55.29336943026529,-3.0557782649880645,163.67,17.6,0.7,70.06,11.46,294.45,6.2,148.77,26.39,Low,0.0,Low,21.54,Low
UK,Wales-Cardiff,1962,55.34059240764674,-3.78470158184562,139.68,11.5,0.7,57.93,7.45,300.82,6.21,154.05,22.47,Low,0.0,Low,19.27,Low
UK,Northern Ireland-Belfast,1962,55.710532469738624,-3.127408645278343,191.93,27.65,0.7,60.51,11.4,289.35,0.89,169.5,100.0,High,0.0,Low,44.05,Medium
UK,Greater London-London,1962,54.99601573404955,-3.104932644756244,245.38,18.35,0.7,70.08,14.88,297.39,4.78,258.95,50.22,Medium,0.0,Low,26.57,Low
UK,England-London,1963,55.0843002069412,-3.6539087999472772,186.5,29.64,0.7,62.01,18.98,298.99,1.81,204.1,85.8,High,9.47,Low,59.92,Medium
UK,Scotland-Edinburgh,1963,55.292317740363565,-3.6876611801636376,132.67,18.61,0.687,49.28,8.9,298.55,6.36,132.21,14.27,Low,0.0,Low,42.02,Medium
UK,Wales-Cardiff,1963,55.16173067058974,-3.011004858887821,180.42,29.64,0.7,52.28,12.47,297.24,7.57,194.89,16.42,Low,0.0,Low,74.86,High
UK,Northern Ireland-Belfast,1963,55.21351315510159,-3.4580700448428043,249.05,19.1,0.7,80.39,10.48,307.63,4.7,242.14,30.93,Low,2.94,Low,15.92,Low
UK,Greater London-London,1963,55.56814865477323,-3.359816477510062,156.38,27.9,0.7,62.21,0.0,299.63,6.22,160.89,24.47,Low,5.34,Low,67.19,Medium
UK,England-London,1964,55.319667154478836,-3.689424625295406,201.63,20.72,0.7,73.79,15.76,297.91,5.16,233.89,25.89,Low,3.65,Low,18.34,Low
UK,Scotland-Edinburgh,1964,55.365156152763994,-3.902458721342522,84.6,25.69,0.407,50.3,21.86,300.29,4.92,75.55,13.88,Low,0.0,Low,63.77,Medium
UK,Wales-Cardiff,1964,55.84513899016383,-3.265575148963485,181.07,18.04,0.7,50.3,13.62,300.27,6.25,180.83,23.48,Low,0.0,Low,39.91,Medium
UK,Northern Ireland-Belfast,1964,55.66538682413551,-3.8052409848719475,154.71,12.01,0.7,66.4,11.31,304.14,5.31,165.98,21.7,Low,3.1,Low,31.21,Low
UK,Greater London-London,1964,55.37602430587819,-3.912288607132851,120.42,15.18,0.635,45.04,9.69,303.65,5.86,132.54,21.8,Low,0.0,Low,57.44,Medium
UK,England-London,1965,54.99480361954346,-3.502177051231369,256.43,12.59,0.7,90.75,12.01,305.17,2.91,257.38,64.18,Medium,0.0,Low,10.34,Low
UK,Scotland-Edinburgh,1965,55.21614514974373,-3.2895937730915414,115.18,16.24,0.593,51.87,2.86,301.23,3.13,116.21,23.85,Low,0.0,Low,39.71,Medium
UK,Wales-Cardiff,1965,54.883539350300644,-3.405363537598002,93.29,7.12,0.517,44.94,9.35,297.25,5.17,122.03,10.86,Low,6.48,Low,23.49,Low
UK,Northern Ireland-Belfast,1965,55.81134837885909,-2.960475131743088,103.96,28.2,0.471,34.3,22.51,299.51,7.19,123.43,12.73,Low,3.76,Low,100.0,High
UK,Greater London-London,1965,55.43483212568501,-3.2409611193658385,169.75,15.16,0.7,87.85,6.35,302.65,5.14,190.19,22.76,Low,0.0,Low,10.35,Low
UK,England-London,1966,55.57660509220702,-3.8155229081385262,108.94,30.7,0.571,61.93,13.54,306.01,4.22,130.48,11.04,Low,0.0,Low,55.22,Medium
UK,Scotland-Edinburgh,1966,55.774447176732615,-3.6839431682019903,124.5,15.96,0.643,58.29,13.92,309.51,4.6,136.06,16.49,Low,0.0,Low,42.01,Medium
UK,Wales-Cardiff,1966,55.08003433851088,-3.4560253006608903,115.06,24.54,0.647,79.89,11.91,306.06,4.49,131.86,19.79,Low,5.14,Low,30.34,Low
UK,Northern Ireland-Belfast,1966,55.280067138016136,-3.126447969701149,122.22,20.47,0.676,65.87,14.7,308.17,6.05,107.83,16.24,Low,15.4,Low,52.06,Medium
UK,Greater London-London,1966,55.782082217484614,-3.686303964213236,197.92,12.95,0.7,61.84,15.93,301.67,3.96,191.93,38.18,Medium,0.0,Low,20.76,Low
UK,England-London,1967,55.680033406597644,-3.8768351738061937,134.03,27.49,0.631,56.81,10.1,307.27,5.24,143.22,23.95,Low,0.0,Low,68.86,Medium
UK,Scotland-Edinburgh,1967,55.40250824555945,-3.2130007009814383,162.23,22.87,0.7,65.44,9.04,312.5,4.74,187.6,33.75,Low,6.8,Low,57.66,Medium
UK,Wales-Cardiff,1967,55.50824109058423,-3.525260043569507,168.15,19.39,0.7,72.94,1.98,312.26,6.22,135.23,19.12,Low,0.0,Low,24.54,Low
UK,Northern Ireland-Belfast,1967,55.2619807243827,-3.417465477357546,201.32,30.29,0.7,73.08,2.53,299.65,8.34,218.64,20.73,Low,0.45,Low,39.89,Medium
UK,Greater London-London,1967,55.718716378091905,-3.5307550073925906,140.24,28.99,0.7,58.91,2.95,303.32,0.5,130.11,100.0,High,0.0,Low,75.33,High
UK,England-London,1968,55.37767219391592,-3.8671047801436034,254.36,18.39,0.7,84.04,9.78,306.37,4.57,242.76,42.41,Medium,0.0,Low,19.45,Low
UK,Scotland-Edinburgh,1968,55.710081090398965,-3.386641862503278,161.34,23.61,0.7,72.07,1.62,307.61,7.63,150.58,17.08,Low,0.0,Low,34.31,Low
UK,Wales-Cardiff,1968,55.33754308217144,-3.7799636291755507,215.66,9.92,0.7,82.19,9.62,294.78,4.03,223.62,41.97,Medium,0.12,Low,10.7,Low
UK,Northern Ireland-Belfast,1968,55.61263013040336,-3.5788099358090015,114.45,17.45,0.55,52.01,12.64,306.3,1.8,96.18,32.55,Low,1.36,Low,41.66,Medium
UK,Greater London-London,1968,55.38672643742215,-2.9663384825392756,114.45,24.51,0.62,66.3,10.05,302.91,5.42,131.93,28.07,Low,3.71,Low,52.49,Medium
UK,England-London,1969,55.32886711349993,-3.2554614199496714,106.38,20.37,0.538,73.89,10.74,304.92,6.04,110.15,5.23,Low,1.04,Low,16.07,Low
UK,Scotland-Edinburgh,1969,55.18666642317146,-3.640691116857976,176.48,22.1,0.7,55.81,10.69,305.06,3.6,149.05,37.52,Medium,0.0,Low,53.61,Medium
UK,Wales-Cardiff,1969,55.01537730529999,-2.976921094416375,10.0,25.28,0.05,32.12,4.61,300.2,6.66,26.8,0.0,Low,20.92,Low,86.78,High
UK,Northern Ireland-Belfast,1969,54.89954159801698,-3.393776810787693,199.92,7.14,0.7,71.06,5.44,302.46,3.84,219.93,36.05,Medium,8.54,Low,8.47,Low
UK,Greater London-London,1969,55.590056248083094,-3.8782411469689873,14.86,16.24,0.131,38.45,12.94,299.81,8.08,-6.56,6.94,Low,14.19,Low,45.07,Medium
UK,England-London,1970,55.3709082664925,-3.466347603136454,100.34,9.36,0.561,53.22,17.91,303.14,3.05,86.58,18.51,Low,2.54,Low,28.4,Low
UK,Scotland-Edinburgh,1970,55.45254006219231,-3.2195579731954425,136.25,24.47,0.692,65.29,8.16,304.43,3.35,136.2,27.38,Low,4.88,Low,28.83,Low
UK,Wales-Cardiff,1970,54.88198947856273,-2.9618996735807293,184.38,35.47,0.7,66.86,18.74,309.81,4.26,173.02,32.2,Low,6.8,Low,62.93,Medium
UK,Northern Ireland-Belfast,1970,55.52673130254806,-3.755988814381239,181.77,27.14,0.7,69.73,18.69,305.62,5.9,164.29,23.86,Low,0.65,Low,31.81,Low
UK,Greater London-London,1970,55.454467511413036,-3.7095178749200874,186.54,29.58,0.7,93.2,12.64,303.68,4.75,162.02,31.63,Low,0.0,Low,23.87,Low
UK,England-London,1971,55.25044629226313,-3.399845769971411,156.75,22.8,0.7,62.28,8.39,299.04,4.45,134.12,26.86,Low,0.0,Low,42.15,Medium
UK,Scotland-Edinburgh,1971,55.46457598562851,-3.101986286011409,163.4,11.77,0.7,63.2,14.73,306.7,4.81,165.53,23.34,Low,7.97,Low,16.38,Low
UK,Wales-Cardiff,1971,55.68064299432343,-3.90947657943113,78.55,18.04,0.405,44.41,9.26,291.74,4.54,52.08,10.49,Low,4.41,Low,55.73,Medium
UK,Northern Ireland-Belfast,1971,54.96988735038592,-3.2140282157588818,171.7,34.35,0.7,47.44,6.93,309.56,7.3,168.98,18.66,Low,2.25,Low,61.94,Medium
UK,Greater London-London,1971,55.86658381323886,-3.865168774403294,168.4,21.02,0.7,72.59,7.18,310.69,3.89,173.35,44.18,Medium,4.2,Low,35.09,Medium
UK,England-London,1972,55.59197080487034,-3.0171352941062817,170.18,23.48,0.7,72.3,9.88,305.06,5.04,176.38,31.85,Low,3.51,Low,37.84,Medium
UK,Scotland-Edinburgh,1972,54.9718774417774,-3.512561473855512,181.25,28.96,0.7,55.41,13.59,307.44,4.78,185.2,32.08,Low,0.0,Low,71.42,High
UK,Wales-Cardiff,1972,55.340613571373986,-3.2871114901274847,192.0,24.6,0.7,65.06,16.14,306.2,4.82,180.04,32.01,Low,0.0,Low,44.11,Medium
UK,Northern Ireland-Belfast,1972,55.2886519809039,-2.9399358315339175,148.93,19.59,0.7,70.83,10.17,311.09,4.12,132.16,23.38,Low,0.0,Low,26.71,Low
UK,Greater London-London,1972,55.08522352550807,-3.50885427970238,111.6,30.46,0.571,65.33,10.81,309.9,1.59,123.57,34.66,Low,11.34,Low,47.3,Medium
UK,England-London,1973,55.00771594148022,-3.2346206099151056,165.68,36.73,0.7,61.53,9.77,311.33,5.41,172.3,15.4,Low,0.0,Low,69.87,Medium
UK,Scotland-Edinburgh,1973,55.349478486132476,-3.9034026679127,148.41,14.31,0.7,67.47,3.77,303.36,6.18,170.64,14.99,Low,0.0,Low,19.07,Low
UK,Wales-Cardiff,1973,55.28328332702368,-2.9828022972540613,102.69,24.63,0.524,53.17,13.62,307.25,4.23,111.24,17.32,Low,3.8,Low,53.98,Medium
UK,Northern Ireland-Belfast,1973,55.53419486919413,-3.861464168582028,227.15,30.76,0.7,70.33,4.0,316.29,4.42,216.98,34.77,Low,8.47,Low,34.39,Low
UK,Greater London-London,1973,55.73150788718651,-3.5154320082708983,115.76,3.22,0.651,41.9,8.53,302.56,4.69,112.72,26.64,Low,7.52,Low,5.88,Low
UK,England-London,1974,55.199517673072016,-3.2181259796016093,81.27,24.37,0.467,21.15,6.65,307.53,8.51,113.19,0.0,Low,0.92,Low,82.98,High
UK,Scotland-Edinburgh,1974,55.051924374523026,-3.753689750465992,267.77,17.94,0.7,83.94,7.98,312.14,3.39,248.9,57.33,Medium,2.94,Low,19.49,Low
UK,Wales-Cardiff,1974,55.69825738679052,-3.117579536783334,135.79,3.29,0.696,69.86,4.99,305.6,6.6,131.27,15.51,Low,0.67,Low,11.07,Low
UK,Northern Ireland-Belfast,1974,55.08014833893923,-3.029459743678446,136.57,34.14,0.696,56.54,7.57,304.96,6.19,158.17,10.12,Low,4.9,Low,88.48,High
UK,Greater London-London,1974,55.868975979052564,-3.0657491270687123,160.16,26.02,0.7,63.78,12.08,305.87,4.65,151.5,17.74,Low,0.0,Low,60.13,Medium
UK,England-London,1975,55.29563543742446,-3.5174210427994965,154.84,25.9,0.7,54.61,18.45,303.05,6.86,142.65,30.23,Low,0.0,Low,68.92,Medium
UK,Scotland-Edinburgh,1975,55.430110038435814,-3.3073115066532925,63.69,29.75,0.408,45.13,13.9,302.32,2.86,65.83,8.18,Low,0.82,Low,79.98,High
UK,Wales-Cardiff,1975,54.92392621600155,-3.334214316574231,110.79,28.87,0.577,32.71,14.52,310.59,8.12,105.08,3.49,Low,4.38,Low,100.0,High
UK,Northern Ireland-Belfast,1975,55.44407203537456,-3.2985407629975536,69.09,25.24,0.275,42.51,6.43,304.11,4.84,59.15,8.64,Low,1.63,Low,96.26,High
UK,Greater London-London,1975,55.57505595985274,-2.9659718389915866,127.99,31.84,0.538,48.04,17.42,315.43,3.57,151.9,18.12,Low,1.87,Low,95.69,High
UK,England-London,1976,55.20511019282833,-3.258477015823766,273.54,30.58,0.7,82.97,3.84,317.27,2.02,279.53,87.69,High,7.73,Low,25.42,Low
UK,Scotland-Edinburgh,1976,55.487250093675016,-3.786321229273095,104.85,9.34,0.568,62.5,13.25,305.26,3.04,75.31,18.81,Low,0.0,Low,20.99,Low
UK,Wales-Cardiff,1976,55.344787015968826,-3.1062017119355843,152.7,10.27,0.7,55.47,11.16,302.73,4.8,146.9,15.81,Low,0.84,Low,19.7,Low
UK,Northern Ireland-Belfast,1976,55.604851317685835,-3.5881473611911354,167.88,19.73,0.7,56.16,9.55,304.18,7.83,184.12,6.9,Low,0.0,Low,36.11,Medium
UK,Greater London-London,1976,55.390644838864254,-3.9139185979957776,234.27,10.21,0.7,79.2,7.35,306.41,3.41,229.82,52.48,Medium,0.0,Low,12.31,Low
UK,England-London,1977,55.7613864242829,-3.786184838059293,126.74,19.46,0.7,58.37,11.22,313.87,2.28,95.56,46.65,Medium,0.0,Low,65.88,Medium
UK,Scotland-Edinburgh,1977,55.46994463479828,-3.88151697196291,92.56,39.33,0.54,51.4,12.64,307.08,3.82,89.17,2.75,Low,0.34,Low,100.0,High
UK,Wales-Cardiff,1977,55.00175342959113,-3.0149727935773947,145.46,13.7,0.7,59.98,6.31,313.12,5.44,142.61,19.81,Low,0.0,Low,32.62,Low
UK,Northern Ireland-Belfast,1977,55.56395083053373,-3.590179121691027,204.44,37.37,0.7,43.52,21.7,307.98,9.71,178.47,13.26,Low,3.98,Low,100.0,High
UK,Greater London-London,1977,54.881160305481345,-3.5039721463030733,244.83,22.28,0.7,61.66,8.0,300.43,7.83,241.13,24.61,Low,3.34,Low,43.18,Medium
UK,England-London,1978,55.67307761393289,-3.17146624452257,298.69,25.65,0.7,95.0,19.38,313.25,3.9,280.05,54.05,Medium,0.0,Low,11.32,Low
UK,Scotland-Edinburgh,1978,55.54301330451032,-3.300020388387071,95.61,16.88,0.56,60.22,7.84,311.84,2.61,62.74,25.34,Low,0.0,Low,54.24,Medium
UK,Wales-Cardiff,1978,54.92727426679115,-2.9629556671190036,168.95,12.04,0.7,65.0,12.43,303.27,1.66,182.92,86.66,High,4.33,Low,36.27,Medium
UK,Northern Ireland-Belfast,1978,55.5656522157414,-3.15494937976781,108.7,17.94,0.576,44.23,11.8,301.27,4.56,114.06,8.95,Low,0.0,Low,71.97,High
UK,Greater London-London,1978,55.749447431929504,-3.429456995171116,63.77,22.81,0.344,31.18,12.82,314.42,1.91,65.64,10.85,Low,14.39,Low,80.64,High
UK,England-London,1979,55.68102425609113,-3.181265307132278,186.4,16.51,0.7,76.64,9.36,308.86,6.68,223.07,6.19,Low,0.0,Low,16.5,Low
UK,Scotland-Edinburgh,1979,55.71410380845967,-3.386943772129884,188.91,25.4,0.7,62.59,13.5,310.04,5.95,179.71,22.77,Low,1.07,Low,66.69,Medium
UK,Wales-Cardiff,1979,55.186353424947114,-3.148433240973107,98.09,8.45,0.526,56.61,14.99,317.83,3.21,92.59,17.7,Low,4.47,Low,19.1,Low
UK,Northern Ireland-Belfast,1979,55.669015407984126,-3.1693930274841846,123.99,18.6,0.7,68.05,9.76,312.91,3.12,132.97,23.17,Low,0.0,Low,26.78,Low
UK,Greater London-London,1979,55.46647181979141,-3.065113442147755,264.23,19.47,0.7,86.04,10.08,311.6,7.62,285.72,34.54,Low,1.75,Low,29.25,Low
UK,England-London,1980,55.72041119269107,-3.9299531302083937,100.69,25.86,0.57,40.24,5.72,312.06,6.48,112.66,13.17,Low,0.0,Low,87.58,High
UK,Scotland-Edinburgh,1980,54.89824165496154,-3.5193290335613403,142.96,19.89,0.7,64.4,9.03,313.03,1.81,152.32,51.05,Medium,0.0,Low,34.79,Low
UK,Wales-Cardiff,1980,55.49416932115406,-2.980911278018048,129.66,23.17,0.695,44.86,9.98,307.54,2.75,118.34,33.95,Low,0.0,Low,74.3,High
UK,Northern Ireland-Belfast,1980,55.68397956696759,-3.713090588221447,103.76,29.94,0.555,26.76,9.65,309.93,4.61,74.28,16.47,Low,1.02,Low,100.0,High
UK,Greater London-London,1980,54.89511782694212,-3.88037341403025,116.62,21.59,0.598,52.54,5.61,305.92,6.91,137.32,18.44,Low,0.0,Low,69.1,Medium
UK,England-London,1981,55.01554960041949,-3.697104555934033,134.92,1.29,0.7,55.27,4.36,306.78,6.04,129.6,28.62,Low,10.52,Low,9.78,Low
UK,Scotland-Edinburgh,1981,55.11874706602495,-3.209810263072172,131.0,22.5,0.7,57.68,5.5,309.72,4.81,146.15,24.36,Low,3.39,Low,57.66,Medium
UK,Wales-Cardiff,1981,55.18859169514654,-3.3371597331817693,187.14,30.94,0.7,59.81,3.11,308.99,4.94,186.66,39.72,Medium,1.74,Low,76.82,High
UK,Northern Ireland-Belfast,1981,55.79613117151855,-3.715723214435883,54.5,12.6,0.393,24.47,18.08,305.57,2.54,55.33,13.71,Low,0.0,Low,68.49,Medium
UK,Greater London-London,1981,54.99098016112106,-3.1600158835844434,203.31,26.84,0.7,72.38,13.94,308.62,5.99,205.27,23.38,Low,1.11,Low,40.85,Medium
UK,England-London,1982,55.66944161393403,-3.127511253466862,181.37,13.01,0.7,68.03,12.76,305.22,5.31,177.83,19.07,Low,0.0,Low,19.37,Low
UK,Scotland-Edinburgh,1982,54.92232340777433,-3.442242655524449,163.58,11.65,0.7,62.32,12.41,310.9,4.37,152.63,21.08,Low,0.0,Low,29.83,Low
UK,Wales-Cardiff,1982,55.66606712482294,-3.3784670645049193,106.01,20.26,0.632,45.59,16.43,313.89,7.93,120.66,8.01,Low,8.24,Low,52.34,Medium
UK,Northern Ireland-Belfast,1982,55.367361603675235,-3.3166108562015046,150.92,20.23,0.7,55.98,16.92,310.52,6.29,192.06,25.4,Low,3.05,Low,74.64,High
UK,Greater London-London,1982,54.89514170377794,-3.485287722086878,254.61,24.96,0.7,83.07,8.05,305.65,5.05,253.99,33.76,Low,0.0,Low,22.63,Low
UK,England-London,1983,55.7130984924674,-3.398149462350215,35.24,15.03,0.2,38.24,17.82,304.03,6.74,37.69,1.97,Low,0.0,Low,50.57,Medium
UK,Scotland-Edinburgh,1983,55.43692952006093,-2.986006961855074,249.22,30.05,0.7,63.94,8.58,315.88,4.76,273.51,33.59,Low,0.04,Low,64.83,Medium
